Link do jogo,Nome do Jogo,Preço com desconto,Desconto aplicado,Avaliação do jogo,Data de Lançamento,Data de Fim da promoção
https://store.steampowered.com/app/1535780/?curator_clanid=4777282&utm_source=SteamDB,Imp of the Sun,"R$ 3,79",-90%,65.19%,Mar 2022,
https://store.steampowered.com/app/1498140/?curator_clanid=4777282&utm_source=SteamDB,Cafe Owner Simulator,"R$ 54,79",-30%,65.16%,Dec 2022,—
https://store.steampowered.com/app/1420850/?curator_clanid=4777282&utm_source=SteamDB,CyberTaxi,"R$ 2,96",-91%,65.15%,Oct 2020,
https://store.steampowered.com/app/779290/?curator_clanid=4777282&utm_source=SteamDB,Stygian: Reign of the Old Ones,"R$ 11,99",-80%,65.14%,Sep 2019,
https://store.steampowered.com/app/1286880/?curator_clanid=4777282&utm_source=SteamDB,Ship Graveyard Simulator,"R$ 4,69",-90%,65.09%,Nov 2021,
https://store.steampowered.com/app/2275020/?curator_clanid=4777282&utm_source=SteamDB,Backrooms Rec.,"R$ 18,14",-45%,65.07%,Mar 2024,
https://store.steampowered.com/app/605190/?curator_clanid=4777282&utm_source=SteamDB,Getaway Island,"R$ 1,95",-72%,64.97%,Apr 2017,
https://store.steampowered.com/app/2247570/?curator_clanid=4777282&utm_source=SteamDB,Don Duality,"R$ 18,79",-60%,64.92%,Aug 2023,
https://store.steampowered.com/app/1157620/?curator_clanid=4777282&utm_source=SteamDB,Magical MILFs,"R$ 16,19",-55%,64.88%,Oct 2019,
https://store.steampowered.com/app/1491170/?curator_clanid=4777282&utm_source=SteamDB,Vertical Slice: A Game Dev Story,"R$ 4,13",-80%,64.85%,Jun 2021,
https://store.steampowered.com/app/2581050/?curator_clanid=4777282&utm_source=SteamDB,KAMITSUBAKI CITY ENSEMBLE,"R$ 11,19",-20%,64.84%,Aug 2024,
https://store.steampowered.com/app/1887020/?curator_clanid=4777282&utm_source=SteamDB,Robber Knight,"R$ 117,59",-30%,64.79%,Jul 2022,
https://store.steampowered.com/app/651490/?curator_clanid=4777282&utm_source=SteamDB,No Longer Home,"R$ 9,39",-80%,64.76%,Jul 2021,
https://store.steampowered.com/app/425240/?curator_clanid=4777282&utm_source=SteamDB,Pressure Overdrive,"R$ 5,19",-80%,64.73%,Jul 2017,
https://store.steampowered.com/app/575750/?curator_clanid=4777282&utm_source=SteamDB,Magic Box,"R$ 1,74",-50%,64.66%,Jan 2017,
https://store.steampowered.com/app/781130/?curator_clanid=4777282&utm_source=SteamDB,Creatura,"R$ 2,89",-90%,64.64%,Mar 2021,
https://store.steampowered.com/app/576540/?curator_clanid=4777282&utm_source=SteamDB,Brother Wings,"R$ 3,69",-95%,64.52%,Jan 2017,
https://store.steampowered.com/app/780020/?curator_clanid=4777282&utm_source=SteamDB,True Puzzle,"R$ 1,74",-50%,64.52%,Jun 2018,
https://store.steampowered.com/app/2000160/?curator_clanid=4777282&utm_source=SteamDB,Music Store Simulator,"R$ 69,19",-25%,64.52%,Jul 2023,—
https://store.steampowered.com/app/1362560/?curator_clanid=4777282&utm_source=SteamDB,Fire Commander,"R$ 27,44",-48%,64.51%,Jul 2022,—
https://store.steampowered.com/app/1820140/?curator_clanid=4777282&utm_source=SteamDB,SlavicPunk: Oldtimer,"R$ 51,09",-20%,64.50%,Jun 2023,—
https://store.steampowered.com/app/607210/?curator_clanid=4777282&utm_source=SteamDB,Possessed,"R$ 1,74",-90%,64.49%,May 2017,
https://store.steampowered.com/app/538810/?curator_clanid=4777282&utm_source=SteamDB,Train Mechanic Simulator 2017,"R$ 8,29",-50%,64.45%,Mar 2017,
https://store.steampowered.com/app/1650550/?curator_clanid=4777282&utm_source=SteamDB,Workshop Simulator,"R$ 36,79",-39%,64.40%,Mar 2022,—
https://store.steampowered.com/app/985760/?curator_clanid=4777282&utm_source=SteamDB,3D Custom Lady Maker,"R$ 4,88",-80%,64.39%,Apr 2019,
https://store.steampowered.com/app/338840/?curator_clanid=4777282&utm_source=SteamDB,Hollow's Land,"R$ 1,74",-90%,64.35%,Dec 2014,
https://store.steampowered.com/app/2360030/?curator_clanid=4777282&utm_source=SteamDB,Kao the Kangaroo: Mystery of the Volcano (2005 re-release),"R$ 4,99",-50%,64.35%,Apr 2023,
https://store.steampowered.com/app/502400/?curator_clanid=4777282&utm_source=SteamDB,Redactem,"R$ 1,74",-50%,64.34%,Aug 2016,
https://store.steampowered.com/app/2455340/?curator_clanid=4777282&utm_source=SteamDB,Together in Between,"R$ 11,49",-50%,64.22%,Sep 2024,
https://store.steampowered.com/app/2817530/?curator_clanid=4777282&utm_source=SteamDB,To Be In Love With Girls Group,"R$ 19,79",-40%,64.22%,Mar 2024,
https://store.steampowered.com/app/1081450/?curator_clanid=4777282&utm_source=SteamDB,Criminal Dissidia,"R$ 16,79",-60%,64.21%,Sep 2022,
https://store.steampowered.com/app/1812070/?curator_clanid=4777282&utm_source=SteamDB,Among Waifus 18+,"R$ 5,07",-65%,64.14%,Dec 2021,
https://store.steampowered.com/app/756880/?curator_clanid=4777282&utm_source=SteamDB,NVL,"R$ 3,14",-55%,64.09%,Dec 2017,
https://store.steampowered.com/app/2379390/?curator_clanid=4777282&utm_source=SteamDB,Tom Clancy’s Rainbow Six® Extraction,"R$ 42,49",-75%,64.02%,Jun 2023,
https://store.steampowered.com/app/988240/?curator_clanid=4777282&utm_source=SteamDB,Urban Trial Playground,"R$ 5,24",-85%,64.01%,Apr 2019,
https://store.steampowered.com/app/1978610/?curator_clanid=4777282&utm_source=SteamDB,Gamer Girls: Dating Sim,"R$ 4,34",-70%,64.01%,May 2022,
https://store.steampowered.com/app/1628130/?curator_clanid=4777282&utm_source=SteamDB,Who Pressed Mute on Uncle Marcus?,"R$ 20,67",-56%,64.00%,Mar 2022,
https://store.steampowered.com/app/941650/?curator_clanid=4777282&utm_source=SteamDB,The Island: Into The Mist,"R$ 23,09",-30%,64.00%,Jan 2019,
https://store.steampowered.com/app/641080/?curator_clanid=4777282&utm_source=SteamDB,Trials® Rising,"R$ 11,99",-80%,63.93%,Feb 2019,
https://store.steampowered.com/app/23420/?curator_clanid=4777282&utm_source=SteamDB,Europa Universalis: Rome - Gold Edition,"R$ 8,99",-75%,63.89%,Nov 2008,
https://store.steampowered.com/app/2659050/?curator_clanid=4777282&utm_source=SteamDB,Movies Tycoon,"R$ 71,19",-20%,63.89%,Oct 2024,
https://store.steampowered.com/app/391600/?curator_clanid=4777282&utm_source=SteamDB,King Lucas,"R$ 5,77",-66%,63.84%,Dec 2016,
https://store.steampowered.com/app/508760/?curator_clanid=4777282&utm_source=SteamDB,Ball of Wonder,"R$ 75,36",-33%,63.83%,Oct 2016,—
https://store.steampowered.com/app/461400/?curator_clanid=4777282&utm_source=SteamDB,Massive,"R$ 3,79",-90%,63.77%,Aug 2020,
https://store.steampowered.com/app/1066760/?curator_clanid=4777282&utm_source=SteamDB,Moonshine Inc.,"R$ 56,59",-29%,63.77%,Dec 2022,—
https://store.steampowered.com/app/395380/?curator_clanid=4777282&utm_source=SteamDB,ANKI,"R$ 1,75",-20%,63.70%,Aug 2015,
https://store.steampowered.com/app/1202650/?curator_clanid=4777282&utm_source=SteamDB,Gift Girl,"R$ 2,79",-60%,63.69%,Mar 2020,
https://store.steampowered.com/app/1477020/?curator_clanid=4777282&utm_source=SteamDB,Wordle 4,"R$ 1,74",-50%,63.64%,Dec 2020,
https://store.steampowered.com/app/360970/?curator_clanid=4777282&utm_source=SteamDB,Heaven Forest NIGHTS,"R$ 1,74",-50%,63.59%,Mar 2017,
https://store.steampowered.com/app/644480/?curator_clanid=4777282&utm_source=SteamDB,Outbreak: The New Nightmare,"R$ 4,03",-85%,63.58%,Jan 2018,
https://store.steampowered.com/app/621020/?curator_clanid=4777282&utm_source=SteamDB,Antigraviator,"R$ 11,99",-80%,63.56%,Jun 2018,
https://store.steampowered.com/app/1519090/?curator_clanid=4777282&utm_source=SteamDB,Welcome to ParadiZe,"R$ 88,18",-18%,63.55%,Feb 2024,—
https://store.steampowered.com/app/1506440/?curator_clanid=4777282&utm_source=SteamDB,Batora: Lost Haven,"R$ 17,80",-80%,63.38%,Oct 2022,
https://store.steampowered.com/app/2003050/?curator_clanid=4777282&utm_source=SteamDB,Perseus: Titan Slayer,"R$ 26,44",-47%,63.36%,Feb 2023,—
https://store.steampowered.com/app/374030/?curator_clanid=4777282&utm_source=SteamDB,Virginia,"R$ 6,99",-65%,63.29%,Sep 2016,
https://store.steampowered.com/app/2560640/?curator_clanid=4777282&utm_source=SteamDB,Orgasm Simulator 2024 💦,"R$ 16,49",-50%,63.25%,Sep 2023,
https://store.steampowered.com/app/769950/?curator_clanid=4777282&utm_source=SteamDB,Panzer Strategy,"R$ 12,26",-85%,63.20%,Aug 2018,
https://store.steampowered.com/app/1682340/?curator_clanid=4777282&utm_source=SteamDB,Plane Accident,"R$ 30,31",-65%,63.18%,Feb 2024,
https://store.steampowered.com/app/2000090/?curator_clanid=4777282&utm_source=SteamDB,The Isle Tide Hotel,"R$ 38,99",-35%,63.18%,Sep 2023,
https://store.steampowered.com/app/977640/?curator_clanid=4777282&utm_source=SteamDB,Happy toys,"R$ 2,79",-60%,63.15%,Dec 2018,
https://store.steampowered.com/app/849100/?curator_clanid=4777282&utm_source=SteamDB,Alaskan Road Truckers,"R$ 61,99",-27%,63.13%,Oct 2023,—
https://store.steampowered.com/app/1837580/?curator_clanid=4777282&utm_source=SteamDB,Mia and the Dragon Princess,"R$ 30,54",-35%,63.05%,May 2023,
https://store.steampowered.com/app/1123140/?curator_clanid=4777282&utm_source=SteamDB,Mother Daughter Pleasure Pets,"R$ 14,99",-50%,63.04%,Sep 2019,
https://store.steampowered.com/app/925570/?curator_clanid=4777282&utm_source=SteamDB,The Uncertain: Light At The End,"R$ 3,10",-85%,62.94%,Oct 2020,
https://store.steampowered.com/app/1696080/?curator_clanid=4777282&utm_source=SteamDB,Deadwater Saloon,"R$ 36,56",-43%,62.92%,Sep 2022,—
https://store.steampowered.com/app/1339890/?curator_clanid=4777282&utm_source=SteamDB,Hentai Milf Quiz,"R$ 1,74",-50%,62.91%,Jun 2020,
https://store.steampowered.com/app/1501750/?curator_clanid=4777282&utm_source=SteamDB,Lords of the Fallen,"R$ 124,50",-50%,62.88%,Oct 2023,
https://store.steampowered.com/app/598940/?curator_clanid=4777282&utm_source=SteamDB,Doodle Mafia,"R$ 4,97",-70%,62.73%,Apr 2017,
https://store.steampowered.com/app/2421780/?curator_clanid=4777282&utm_source=SteamDB,Orgasm Simulator 2023,"R$ 16,49",-50%,62.73%,Jul 2023,
https://store.steampowered.com/app/944250/?curator_clanid=4777282&utm_source=SteamDB,Castle Flipper,"R$ 2,89",-95%,62.71%,May 2021,
https://store.steampowered.com/app/839630/?curator_clanid=4777282&utm_source=SteamDB,Survisland / 实境求生,"R$ 14,49",-50%,62.69%,Apr 2024,—
https://store.steampowered.com/app/2551690/?curator_clanid=4777282&utm_source=SteamDB,Sex Bar Simulator 🍸🔞,"R$ 16,49",-50%,62.65%,Aug 2023,
https://store.steampowered.com/app/1044980/?curator_clanid=4777282&utm_source=SteamDB,Mech Mechanic Simulator,"R$ 3,00",-93%,62.45%,Mar 2021,
https://store.steampowered.com/app/2840770/?curator_clanid=4777282&utm_source=SteamDB,Avatar: Frontiers of Pandora™,"R$ 149,99",-50%,62.40%,Jun 2024,
https://store.steampowered.com/app/1203370/?curator_clanid=4777282&utm_source=SteamDB,Survival Classic,"R$ 6,06",-70%,62.37%,Jan 2021,
https://store.steampowered.com/app/1408610/?curator_clanid=4777282&utm_source=SteamDB,Call of the Wild: The Angler™,"R$ 44,49",-50%,62.37%,Aug 2022,
https://store.steampowered.com/app/388060/?curator_clanid=4777282&utm_source=SteamDB,The Escapists: The Walking Dead,"R$ 3,69",-90%,62.36%,Sep 2015,
https://store.steampowered.com/app/2095950/?curator_clanid=4777282&utm_source=SteamDB,PAC-MAN Mega Tunnel Battle: Chomp Champs,"R$ 38,75",-50%,62.28%,May 2024,
https://store.steampowered.com/app/537990/?curator_clanid=4777282&utm_source=SteamDB,Heroine Anthem Zero -Sacrifice-,"R$ 12,41",-40%,62.20%,Dec 2016,
https://store.steampowered.com/app/967390/?curator_clanid=4777282&utm_source=SteamDB,Chronos: Before the Ashes,"R$ 21,23",-75%,62.17%,Dec 2020,
https://store.steampowered.com/app/986040/?curator_clanid=4777282&utm_source=SteamDB,The Unliving,"R$ 21,14",-66%,62.15%,Oct 2023,
https://store.steampowered.com/app/1031270/?curator_clanid=4777282&utm_source=SteamDB,Farming Life,"R$ 2,63",-92%,62.11%,Oct 2021,
https://store.steampowered.com/app/1074180/?curator_clanid=4777282&utm_source=SteamDB,Smart City Plan,"R$ 12,08",-61%,62.10%,Mar 2020,
https://store.steampowered.com/app/546070/?curator_clanid=4777282&utm_source=SteamDB,Flower Design,"R$ 1,74",-50%,62.10%,Jan 2017,
https://store.steampowered.com/app/700820/?curator_clanid=4777282&utm_source=SteamDB,TFM: The First Men,"R$ 63,99",-20%,62.07%,Nov 2022,
https://store.steampowered.com/app/2091160/?curator_clanid=4777282&utm_source=SteamDB,Gamer Girls: Futanari,"R$ 4,34",-70%,62.05%,Aug 2022,
https://store.steampowered.com/app/493840/?curator_clanid=4777282&utm_source=SteamDB,Marvel vs. Capcom: Infinite,"R$ 17,99",-80%,62.02%,Sep 2017,
https://store.steampowered.com/app/429380/?curator_clanid=4777282&utm_source=SteamDB,Space Mechanic Simulator,"R$ 19,59",-30%,62.01%,Aug 2023,
https://store.steampowered.com/app/598450/?curator_clanid=4777282&utm_source=SteamDB,"Slice, Dice & Rice","R$ 2,63",-92%,62.00%,Apr 2017,
https://store.steampowered.com/app/2194800/?curator_clanid=4777282&utm_source=SteamDB,OnlyFap: Fitness Baby 🔞💦,"R$ 6,52",-55%,61.95%,Dec 2022,
https://store.steampowered.com/app/445020/?curator_clanid=4777282&utm_source=SteamDB,Frozen Synapse 2,"R$ 28,99",-50%,61.72%,Sep 2018,
https://store.steampowered.com/app/600720/?curator_clanid=4777282&utm_source=SteamDB,Trackmania² Lagoon,"R$ 29,99",-50%,61.55%,May 2017,
https://store.steampowered.com/app/1254320/?curator_clanid=4777282&utm_source=SteamDB,Surviving the Abyss,"R$ 44,99",-25%,61.54%,Nov 2024,
https://store.steampowered.com/app/542550/?curator_clanid=4777282&utm_source=SteamDB,Plankton,"R$ 1,74",-50%,61.53%,Oct 2016,
https://store.steampowered.com/app/2293420/?curator_clanid=4777282&utm_source=SteamDB,СИМУЛЯТОР ЛАЗАНЬЯ ПО ЗАБРОШКАМ,"R$ 1,74",-50%,61.43%,Feb 2023,
https://store.steampowered.com/app/1125890/?curator_clanid=4777282&utm_source=SteamDB,Party Maker,"R$ 28,69",-45%,61.33%,Oct 2022,—
https://store.steampowered.com/app/619490/?curator_clanid=4777282&utm_source=SteamDB,Fear of Clowns,"R$ 1,83",-20%,61.33%,Apr 2017,
https://store.steampowered.com/app/1793840/?curator_clanid=4777282&utm_source=SteamDB,Gamer Girls: Cyberpunk 2069,"R$ 4,34",-70%,61.32%,Dec 2021,
https://store.steampowered.com/app/1273100/?curator_clanid=4777282&utm_source=SteamDB,Builders of Greece,"R$ 36,79",-39%,61.30%,Feb 2024,—
https://store.steampowered.com/app/450850/?curator_clanid=4777282&utm_source=SteamDB,Cube Land Arena,"R$ 4,02",-45%,61.22%,Mar 2016,—
https://store.steampowered.com/app/671970/?curator_clanid=4777282&utm_source=SteamDB,Junkyard Simulator,"R$ 59,38",-45%,61.21%,Oct 2021,—
https://store.steampowered.com/app/1342790/?curator_clanid=4777282&utm_source=SteamDB,GangV ,"R$ 14,49",-50%,61.17%,Apr 2021,
https://store.steampowered.com/app/693250/?curator_clanid=4777282&utm_source=SteamDB,Panda Run,"R$ 3,14",-55%,61.10%,Aug 2017,
https://store.steampowered.com/app/843890/?curator_clanid=4777282&utm_source=SteamDB,WIN THE GAME: DO IT!,"R$ 1,74",-50%,61.04%,May 2018,
https://store.steampowered.com/app/2889280/?curator_clanid=4777282&utm_source=SteamDB,Step-Sister's Pussy 🔞,"R$ 19,79",-40%,61.00%,May 2024,
https://store.steampowered.com/app/353940/?curator_clanid=4777282&utm_source=SteamDB,Aces of the Luftwaffe,"R$ 2,99",-80%,60.92%,May 2015,
https://store.steampowered.com/app/1881140/?curator_clanid=4777282&utm_source=SteamDB,SQUID GIRLS 18+,"R$ 3,62",-75%,60.91%,Feb 2022,
https://store.steampowered.com/app/1238080/?curator_clanid=4777282&utm_source=SteamDB,Burnout™ Paradise Remastered,"R$ 21,80",-80%,60.74%,Aug 2018,
https://store.steampowered.com/app/226560/?curator_clanid=4777282&utm_source=SteamDB,Escape Dead Island,"R$ 7,50",-90%,60.73%,Nov 2014,
https://store.steampowered.com/app/965320/?curator_clanid=4777282&utm_source=SteamDB,The Settlers® 7 : History Edition,"R$ 17,99",-60%,60.73%,Jan 2019,
https://store.steampowered.com/app/2299130/?curator_clanid=4777282&utm_source=SteamDB,SEX Doll Simulator🔞,"R$ 8,27",-40%,60.60%,Aug 2023,
https://store.steampowered.com/app/1076920/?curator_clanid=4777282&utm_source=SteamDB,Generals & Rulers,"R$ 12,44",-50%,60.56%,Jun 2019,
https://store.steampowered.com/app/796360/?curator_clanid=4777282&utm_source=SteamDB,JQ: countries,"R$ 1,74",-50%,60.47%,Feb 2018,
https://store.steampowered.com/app/542650/?curator_clanid=4777282&utm_source=SteamDB,On the front line,"R$ 1,74",-50%,60.42%,Oct 2016,
https://store.steampowered.com/app/1256830/?curator_clanid=4777282&utm_source=SteamDB,Shelter Manager,"R$ 17,39",-40%,60.39%,Dec 2021,
https://store.steampowered.com/app/1474740/?curator_clanid=4777282&utm_source=SteamDB,Horse Tales: Emerald Valley Ranch,"R$ 22,25",-75%,60.30%,Nov 2022,
https://store.steampowered.com/app/402850/?curator_clanid=4777282&utm_source=SteamDB,Miner Mayhem,"R$ 6,81",-35%,60.26%,Sep 2015,
https://store.steampowered.com/app/1379600/?curator_clanid=4777282&utm_source=SteamDB,Pandemic Train,"R$ 31,49",-40%,60.18%,Oct 2023,
https://store.steampowered.com/app/335210/?curator_clanid=4777282&utm_source=SteamDB,Rift's Cave,"R$ 1,74",-90%,60.15%,Sep 2021,
https://store.steampowered.com/app/675170/?curator_clanid=4777282&utm_source=SteamDB,303 Squadron: Battle of Britain,"R$ 16,49",-50%,60.14%,Aug 2018,
https://store.steampowered.com/app/1670/?curator_clanid=4777282&utm_source=SteamDB,Iron Warriors: T - 72 Tank Command,"R$ 5,12",-75%,60.12%,Jul 2006,
https://store.steampowered.com/app/1009290/?curator_clanid=4777282&utm_source=SteamDB,SWORD ART ONLINE Alicization Lycoris,"R$ 25,58",-84%,60.10%,Jul 2020,
https://store.steampowered.com/app/1010860/?curator_clanid=4777282&utm_source=SteamDB,Hide and Seek,"R$ 1,74",-50%,60.06%,Feb 2019,
https://store.steampowered.com/app/1055010/?curator_clanid=4777282&utm_source=SteamDB,Energy Engine PC Live Wallpaper,"R$ 9,65",-30%,60.01%,May 2019,
https://store.steampowered.com/app/318570/?curator_clanid=4777282&utm_source=SteamDB,Hunters Of The Dead,"R$ 2,09",-80%,59.98%,Sep 2014,
https://store.steampowered.com/app/1400180/?curator_clanid=4777282&utm_source=SteamDB,Monster Girl Breeder,"R$ 17,99",-40%,59.97%,Sep 2020,
https://store.steampowered.com/app/414740/?curator_clanid=4777282&utm_source=SteamDB,RAID: World War II,"R$ 21,99",-60%,59.96%,Sep 2017,
https://store.steampowered.com/app/1566880/?curator_clanid=4777282&utm_source=SteamDB,SWORD ART ONLINE Last Recollection,"R$ 137,96",-60%,59.86%,Oct 2023,
https://store.steampowered.com/app/724970/?curator_clanid=4777282&utm_source=SteamDB,神舞幻想 Faith of Danschant,"R$ 28,99",-50%,59.85%,Dec 2017,
https://store.steampowered.com/app/48240/?curator_clanid=4777282&utm_source=SteamDB,Anno 2070™,"R$ 14,99",-75%,59.81%,Nov 2011,
https://store.steampowered.com/app/468930/?curator_clanid=4777282&utm_source=SteamDB,Phantaruk,"R$ 2,37",-86%,59.80%,Aug 2016,
https://store.steampowered.com/app/1755180/?curator_clanid=4777282&utm_source=SteamDB,Brewpub Simulator,"R$ 49,54",-34%,59.72%,Jul 2023,—
https://store.steampowered.com/app/377060/?curator_clanid=4777282&utm_source=SteamDB,On a Roll,"R$ 24,04",-35%,59.67%,Aug 2017,
https://store.steampowered.com/app/474050/?curator_clanid=4777282&utm_source=SteamDB,Candy Blast,"R$ 1,74",-90%,59.65%,Jun 2016,
https://store.steampowered.com/app/405760/?curator_clanid=4777282&utm_source=SteamDB,Robot Squad Simulator 2017,"R$ 2,81",-94%,59.63%,Oct 2016,
https://store.steampowered.com/app/973240/?curator_clanid=4777282&utm_source=SteamDB,Anime And Your Life,"R$ 2,69",-91%,59.53%,Nov 2018,
https://store.steampowered.com/app/2307950/?curator_clanid=4777282&utm_source=SteamDB,Zombie Survivals [18+]🧟‍♀️🔞,"R$ 8,27",-40%,59.52%,Mar 2023,
https://store.steampowered.com/app/804870/?curator_clanid=4777282&utm_source=SteamDB,Armed to the Gears,"R$ 6,22",-75%,59.48%,Apr 2020,
https://store.steampowered.com/app/202310/?curator_clanid=4777282&utm_source=SteamDB,Ridge Racer™ Unbounded,"R$ 3,99",-80%,59.46%,Mar 2012,
https://store.steampowered.com/app/958320/?curator_clanid=4777282&utm_source=SteamDB,A Front Too Far: Normandy,"R$ 15,98",-20%,59.41%,Dec 2018,
https://store.steampowered.com/app/963220/?curator_clanid=4777282&utm_source=SteamDB,The Bluecoats: North & South,"R$ 3,99",-90%,59.40%,Nov 2020,in 13 days
